1,수업코드,text,교과목명
"['생활', '스포츠', '자리매김', '골프', '누구', '과학', '체계', '골프', '전반', '기초', '이론', '실습', '생활스포츠', '제반', '기술', '함양', '교육', '단계', '초보', '기술', '전략', '부분', '기초', '정확', '정보', '각각', '기술', '실행', '도움', '기초', '원리', '응용', '기술', '코스', '분석', '그것', '기술', '구사', '실수', '최소', '잠재', '능력', '최대', '최종']",20042,"생활속의 스포츠로 자리매김하고 있는 골프는 누구나 즐길 수 있으며, 과학적이고 체계적으로 골프 전반에 대한 기초이론 및 실습을 익히고 생활스포츠로 즐길 수 있는 제반기술을 함양하는데 교육목표를 두고 있다. 본 수업을 통하여 각 단계마다 초보자들은 기술, 전략, 그리고 룰 등과 같은 모든 부분에 있어서의 기초에 대한 간결하고 정확한 정보를 얻으며, 각각의 기술을 실행하는데 도움이 될 것이다. 또한 기초적인 원리와 함께 응용되는 기술을 익힐 수 있으며 코스를 분석하고 그것에 맞추어 기술을 구사함으로써 실수를 최소화하고 잠재적인 능력을 최대화 시키는데 최종적으로 본 수업의 목표를 들 수 있다.",교양골프
"['생활', '스포츠', '자리매김', '골프', '누구', '과학', '체계', '골프', '전반', '기초', '이론', '실습', '생활스포츠', '제반', '기술', '함양', '교육', '단계', '초보', '기술', '전략', '부분', '기초', '정확', '정보', '각각', '기술', '실행', '도움', '기초', '원리', '응용', '기술', '코스', '분석', '그것', '기술', '구사', '실수', '최소', '잠재', '능력', '최대', '최종']",20043,"생활속의 스포츠로 자리매김하고 있는 골프는 누구나 즐길 수 있으며, 과학적이고 체계적으로 골프 전반에 대한 기초이론 및 실습을 익히고 생활스포츠로 즐길 수 있는 제반기술을 함양하는데 교육목표를 두고 있다. 본 수업을 통하여 각 단계마다 초보자들은 기술, 전략, 그리고 룰 등과 같은 모든 부분에 있어서의 기초에 대한 간결하고 정확한 정보를 얻으며, 각각의 기술을 실행하는데 도움이 될 것이다. 또한 기초적인 원리와 함께 응용되는 기술을 익힐 수 있으며 코스를 분석하고 그것에 맞추어 기술을 구사함으로써 실수를 최소화하고 잠재적인 능력을 최대화 시키는데 최종적으로 본 수업의 목표를 들 수 있다.",교양골프
"['봉준호', '감독', '영화', '대학', '한국어', '강좌', '교재', '채택', '리더', '미국', '토크', '출연', '시트콤', '영어', '습득', '영화', '해당', '언어', '모국어', '화자', '대상', '제작', '진본', '자료', '외국어', '습득', '도구', '영화', '활용', '수강', '청취', '바탕', '영어', '화자', '실제', '발화', '이해', '능력', '동시', '통역사', '훈련', '방법', '활용', '영어', '사회', '모국어', '화자', '표현', '습득', '활용', '화상', '예정', '영화', '학생', '이해도', '점검', '스크린', '영어', '화상', '진행', '학생', '발음', '이해도', '구두', '실시간', '파악', '구조', '제약', '극복', '블랙보드', '시스템', '방법', '수강', '입장', '웹캠', '마이크', '활성', '권고', '수강', '영어', '청취', '수준', '정확', '파악', '단계', '다수', '영화', '선정', '훈련', '실시', '영어', '표현', '습득', '일반', '영어', '교수법', '동시', '통역사', '훈련', '활용', '효율', '흥미', '영어', '진행', '영화', '내외', '유용', '표현', '선정', '반복', '음성', '합성', '파일', '블랙보드', '업로드', '활용', '항목', '방역', '조정', '가능']",20044,"봉준호 감독의 영화가 미 대학에서 한국어 강좌 교재로 채택된 것이나 BTS의 리더 RM이 미국의 토크쇼에 출연하여 시트콤 Friends 보며 영어를 습득하였다고 한 것처럼 영화는 해당 언어의 모국어 화자들을 대상으로 제작된 진본자료로 재미있게 외국어를 습득할 수 있게 해주는 유용한 도구이다. 따라서 영화를 활용하여 수강생들이 기본적인 청취력을 바탕으로 영어권 화자들이 실제 상황에서 하는 발화를 이해할 수 있는 능력을 기르며 동시통역사 훈련에 포함되는 여러 방법을 활용하여 현재 영어권 사회에서 모국어 화자들이 사용하는 살아있는 유용한 표현을 습득하게 하는 과목이다. . 2021학년도 1학기 강의가 1월19일 현재 불가피하게 ZOOM을 활용한 온라인 화상강의로 예정되어있다. 그러나 영화를 보며 학생들의 이해도를 점검해야하는 스크린영어를 화상강의로 진행할 때 학생들의 발음이나 이해도를 구두로 실시간 파악하는 것이 매우 어려운 상황이다. 이러한 구조적 제약을 극복하고 효울적인 강의를 위하여 현재 블랙보드 시스템 내에서 다양한 방법 사용하겠지만 수강생 입장에서는 웹캠과 마이크을 활성화하여 강의에 참여하는 것을 권고한다.  그리고 수시로 수강생들의 영어 청취력 수준을 정확하게 파악한 후 단계별로 적절한 다수의 영화를 선정하여 듣기 훈련을 실시하며 유용한 영어 표현을 습득하기위해 일반적인 영어 교수법 분 아니라 동시통역사 훈련에 포함된 shadowing, sight translation 활용하여 효율적이고 흥미있게 영어 학습을 진행한다. 각 영화별로 20개 내외의 유용한 표현을 선정하여 반복 학습하며 이를 음성합성한 파일을 블랙보드에 업로드하여 말하기에 활용한다. 그리고 성적처리 관련 평가항목은 1학기 강의 중 방역 상황에 따라 적절히 조정 가능하다.",스크린영어
"['재무회계', '실체', '외부', '정보', '이용자', '기업', '재무', '상태', '경영성과', '재무제표', '중점', '회계학', '분야', '재무회계', '단계', '회계', '정보', '이해', '복식부기', '기초', '원리', '재무제표', '작성', '중심', '회계처리', '공부', '예정', '회계처리', '우리', '나라', '기업', '회계', '기준', '중심', '설명', '학생', '개념', '이해', '계정', '기업', '회계', '기준', '회계처리', '방법', '이해', '도모', '회계학', '학생', '회계', '기초', '개념', '원리', '회계', '문제', '파악', '해결', '기초', '능력', '배양', '체크', '과제', '부여', '시행', '방법', '보조', '자료', '활용', '진행', '교재', '기초', '개념', '설명', '제풀이', '진행', '의사소통', '이메일']",20045,"재무회계는 주로 실체의 외부에 있는 정보이용자에 대하여 기업의 재무상태와 경영성과를 재무제표를 통하여 보고하는 데 중점을 두고 있는 회계학의 한 분야이다. 재무회계의 첫 단계인 회계정보의 이해에서는 복식부기의 기초원리, 그리고 재무제표 작성 중심의 회계처리들을 공부할 예정이며, 이런 회계처리들은 우리나라 기업회계기준을 중심으로 설명된다. 본 강의는 학생들을 위하여 기본적인 개념을 이해시키고, 각 계정과목별로 기업회계기준에 따른 회계처리 방법의 이해를 도모하고자 한다. 본 교과목은 회계학을 처음 배우는 학생들의 회계에 관한 기초개념과 원리를 익혀 회계의 제 문제를 명확하게 파악하고 해결할 수 있는 기초능력을 배양하는데 그 목표가 있다. * 모든 수업에 출석이 체크됩니다. * 과제가 부여됩니다. * 퀴즈는 총 5회 시행됩니다. ￭ 강의방법 - PPT, 보조자료 등을 활용한 강의 진행합니다. - 교재에 기초하여 개념설명 및 예제풀이를 진행합니다. - 의사소통은 이메일, SNS 등을 통해 이루어집니다.",회계정보의활용
"['구체', '일정', '전달', '예정', '주말', '토요일', '일요일', '집중', '한강', '윈드서핑', '바람', '강약', '균형', '보드', '세일', '조정', '세일', '세일', '바람', '물살', '질주', '사람', '바람', '보드', '세일', '하나', '물살', '윈드서핑', '물위', '보그', '조정', '균형감각', '세일', '조정', '능력', '윈드서핑', '기본기', '서핑', '집중', '날짜', '주말', '진행', '구체', '일정', '전달', '예정', '주말', '토요일', '일요일', '집중', '한강', '윈드서핑', '집중', '한강', '뚝섬유원지역', '윈드서핑', '클럽', '진행', '집중', '날짜', '주말', '진행']",20046,"구체적인 수업 일정은 오리엔테이션을 통해 자세하게 전달할 예정입니다.  주말 토요일, 일요일에 집중수업으로 한강 빠지에서 총 4회 이루어지는 수업입니다. 윈드서핑은 출렁이는 물 위에서 돛(sail)을 잡고 바람의 강약에 맞추어 균형을 잡으면서 보드와 세일을 조정하는 것으로 세일링 혹은 세일링 보드라고 한다. 시원한 바람을 돛에 받아 물살을 가르며 질주감을 맛볼 수 있다. 사람과 바람, 보드와 세일이 하나가 되어 물살을 가르며 미끄러지는 윈드서핑 수업은 물위에서 보그를 조정할 수 있는 균형감각과 세일의 조정성 능력을 갖추게 하는 데 있다.윈드서핑의 기본기를 익혀서 서핑을 할 수 있습니다. ** 2021년 1학기 집중수업 날짜는 5월 22.23.29.30일 총 주말 4회로 진행됩니다! 구체적인 수업 일정은 오리엔테이션을 통해 자세하게 전달할 예정입니다.  주말 토요일, 일요일에 집중수업으로 한강 빠지에서  매학기 윈드서핑수업은 4일 집중수업으로 한강 뚝섬유원지역에서 윈드서핑 클럽에서 진행 됩니다. ** 2021년 1학기 집중수업 날짜는 5월 22.23.29.30일 총 주말 4회로 진행됩니다!",교양윈드써핑
"['생명', '응급상황', '생명', '유지', '효과', '대처', '구조', '기술', '활용', '능력', '배양', '주요', '선진국', '구급법', '우리', '나라', '대표', '응급처치', '교육', '기관', '프로그램', '비교', '분석', '응급상황', '효과', '방법론', '단계', '과정', '응급상황', '발생', '현장', '생명', '보전', '육체', '손상', '방지', '경감', '의학', '지식', '기술', '숙련도', '향상', '응급처치', '방법론', '기반', '본인', '가족', '사람', '안전', '사원', '활동', '능력', '배양']",20047," 생명이 위급한 응급상황에서 생명을 유지할 수 있는 효과적 대처방안과 구조기술을 활용할 수 있는 능력을 배양한다. 이를 위해 주요 선진국의 구급법과 우리나라의 대표 응급처치 교육기관의 프로그램을 비교 분석하고, 응급상황에서 할 수 있는 가장 효과적인 방법론을 단계적으로 학습한다. 이러한 과정을 통해 응급상황 발생 시 현장에서 생명을 보전하고 육체 손상을 방지 또는 경감시킬 수 있는 의학적인 지식과 기술의 숙련도를 향상시킨다. 응급처치 방법론을 기반으로 본인과 가족 나아가 모든 사람들에게 안전과 관련된 봉사원으로서 활동할 수 있는 능력을 배양한다.",교양구급법
"['축구', '구기', '종목', '역사', '전통', '세계', '확보', '축구', '충족', '조건', '경기', '규칙', '기초', '기술', '리프팅', '패스', '트래핑', '스로인', '드리블', '응용', '기술', '게임', '망라', '실습', '중요', '축구', '실천', '교양인', '생활', '체육', '스포츠', '육성', '공동체', '기여']",20048,"축구란 구기종목 중에서 가장 오래된 역사와 전통을 지니고 있고, 전세계에서 가장 많은 팬들을 확보하고 있다. 축구를 잘하기 위해서는 3B(Brain, Ball control, Body balance) 가 충족조건이다. 그리고 경기규칙, 기초기술(볼 리프팅, 패스, 트래핑, 스로인, 드리블, 슛팅, 킥), 응용기술(게임)이 총 망라된 실습이 중요하다. 축구 수업을 통해 실천하는 교양인인 생활체육. 스포츠(One's whole life, Life cycle sports: Sports for all)인 육성하고 공동체에 기여하고자 한다.",교양축구
"['축구', '구기', '종목', '역사', '전통', '세계', '확보', '축구', '충족', '조건', '경기', '규칙', '기초', '기술', '리프팅', '패스', '트래핑', '스로인', '드리블', '응용', '기술', '게임', '망라', '실습', '중요', '축구', '실천', '교양인', '생활', '체육', '스포츠', '육성', '공동체', '기여']",20049,"축구란 구기종목 중에서 가장 오래된 역사와 전통을 지니고 있고, 전세계에서 가장 많은 팬들을 확보하고 있다. 축구를 잘하기 위해서는 3B(Brain, Ball control, Body balance) 가 충족조건이다. 그리고 경기규칙, 기초기술(볼 리프팅, 패스, 트래핑, 스로인, 드리블, 슛팅, 킥), 응용기술(게임)이 총 망라된 실습이 중요하다. 축구 수업을 통해 실천하는 교양인인 생활체육. 스포츠(One's whole life, Life cycle sports: Sports for all)인 육성하고 공동체에 기여하고자 한다.",교양축구
"['생활', '체육', '자리', '테니스', '정확', '경기', '방법', '예절', '실전', '필요', '전술', '교수', '여가', '선용', '활용', '건강', '밑거름', '의의', '실기', '위주', '레벨', '테스트', '수준', '그룹', '레슨', '연습', '테니스', '기초', '실력', '배양', '기대', '첫째', '테니스', '기본예절', '숙지', '둘째', '개개인', '수준', '기술', '셋째', '단식', '복식', '게임']",20050," 본 강의는 생활체육으로써 널리 자리 잡고 있는 테니스에 대해 더 정확한 자세와 경기 방법 그리고 예절과 실전에 필요한 전술 등을 교수하여 바람직한 여가선용의 활용과 건강한 삶의 밑거름이 되고자 하는데 그 의의가 있다. 또한 실기수업 위주로 레벨테스트를 통한 수준별 수업으로 그룹별 목표를 정한 뒤 꾸준한 레슨과 연습으로 테니스의 기초실력 배양을 기대할 수 있다. 첫째, 테니스의 기본예절을 숙지한다.  둘째, 개개인의 수준에 맞는 기본기술을 익힌다.  셋째, 단식 & 복식게임을 할 수 있다.",교양테니스
"['테니스', '기초', '기술', '포워드', '서비스', '발리', '로빙', '스매싱', '테니스', '기초', '기술', '단식', '복식', '경기', '규칙', '이해', '경기', '테니스', '경기', '필요', '체력', '요소', '개인', '훈련']",20051,"테니스 기초기술(포워드, 백 / 서비스 / 발리, 로빙 / 스매싱)을 학습 테니스 기초기술 학습 단식 및 복식 경기 규칙을 이해하고 경기를 수행할 수 있다. 테니스 경기에 필요한 체력 요소를 기르고, 개인적으로 훈련 할 수 있다.",교양테니스
"['배드민턴', '단위', '면적', '운동량', '종목', '신체', '정신', '건강', '유지', '도움', '스포츠', '골목길', '약수터', '운동장', '유희', '생각', '그것', '배드민턴', '경기', '기술', '기회', '실내', '배드민턴', '경기', '사람', '생각', '배드민턴', '다양', '기술', '게임', '진행', '규칙', '매너', '사회', '정서', '함양', '이번', '배드민턴', '종목', '신체', '움직임', '정신', '스트레스', '해소', '건강', '대학', '생활', '게임', '정확', '규칙', '서로', '매너', '협동', '정신', '인간', '관계', '형성', '기여']",20052,"배드민턴은 단위면적당 운동량이 가장 많은 종목으로써 신체적, 정신적 건강을 유지하는데 많은 도움을 주는 스포츠이다. 흔히 골목길, 약수터, 운동장에서 즐기는 가벼운 유희로 생각하는 경우가 많다. 그러나 그것은 배드민턴 경기의 절묘한 기술을 대할 기회가 없었거나 실내에서 실제로 배드민턴 경기에 임해보지 않은 사람들의 생각이다. 따라서 본 수업을 통해 배드민턴의 다양한 기술과 게임의 진행, 규칙, 매너 등을 배우고 나아가 사회적으로 바른 정서를 함양하도록 한다. 이번 수업의 목표는 배드민턴이라는 종목을 통해서 신체적인 움직임을 활발히 하고, 정신적인 스트레스를 해소하며, 나아가 밝고 건강한 대학생활을 가질 수 있도록 한다. 또한 게임의 정확한 규칙과 서로에 대한 매너, 협동정신 등을 통한 원만한 인간관계 형성에 기여할 수 있도록 한다.",교양배드민턴
"['배드민턴', '단위', '면적', '운동량', '종목', '신체', '정신', '건강', '유지', '도움', '스포츠', '골목길', '약수터', '운동장', '유희', '생각', '그것', '배드민턴', '경기', '기술', '기회', '실내', '배드민턴', '경기', '사람', '생각', '배드민턴', '다양', '기술', '게임', '진행', '규칙', '매너', '사회', '정서', '함양', '이번', '배드민턴', '종목', '신체', '움직임', '정신', '스트레스', '해소', '건강', '대학', '생활', '게임', '정확', '규칙', '서로', '매너', '협동', '정신', '인간', '관계', '형성', '기여']",20053,"배드민턴은 단위면적당 운동량이 가장 많은 종목으로써 신체적, 정신적 건강을 유지하는데 많은 도움을 주는 스포츠이다. 흔히 골목길, 약수터, 운동장에서 즐기는 가벼운 유희로 생각하는 경우가 많다. 그러나 그것은 배드민턴 경기의 절묘한 기술을 대할 기회가 없었거나 실내에서 실제로 배드민턴 경기에 임해보지 않은 사람들의 생각이다. 따라서 본 수업을 통해 배드민턴의 다양한 기술과 게임의 진행, 규칙, 매너 등을 배우고 나아가 사회적으로 바른 정서를 함양하도록 한다. 이번 수업의 목표는 배드민턴이라는 종목을 통해서 신체적인 움직임을 활발히 하고, 정신적인 스트레스를 해소하며, 나아가 밝고 건강한 대학생활을 가질 수 있도록 한다. 또한 게임의 정확한 규칙과 서로에 대한 매너, 협동정신 등을 통한 원만한 인간관계 형성에 기여할 수 있도록 한다.",교양배드민턴
"['디자인', '우리', '생활', '관계', '디자인', '생각', '생활', '생각', '생활', '디자인', '정도', '디자인', '생활', '밀접', '관계', '디자인', '사례', '토대', '일상', '주변', '사물', '분야', '디자인', '구체', '사례', '문제점', '인식', '디자인', '요소', '분석', '필요', '생활', '디자인', '조형', '능력', '디자인', '감각', '향상', '누구', '일상', '디자이너', '디자인', '창조', '첫째', '디자인', '관심', '사람', '디자인', '이해', '사람', '디자인', '인간', '영향', '사람', '디자인', '개념', '정립', '생활', '전반', '디자인', '감각', '향상', '인간', '기술', '사회', '가치', '문화', '방식', '표현', '디자인', '디자인', '문화', '관계', '사고', '이해']",20054,"디자인은 우리들의 생활과 폭넓게 관계하고 이다. 디자인에 대해 생각하는 것은 곧 ‘생활’을 생각하는 것이며, 생활을 바꾼다는 것은 곧 ‘디자인’을 바꾸는 것이라 할 수 있을 정도로 디자인과 생활은 밀접한 관계에 있다. 따라서 다양한 디자인 사례를 토대로 ‘일상에서 만나는 주변의 사물’에서부터 ‘각 분야의 디자인(Good Design)’에 이르기까지, 구체적인 사례를 통해 문제점 인식 및 좋은 디자인 요소를 찾아내어 분석함으로써, 아름답고 쾌적한 삶을 위해 필요한 ‘생활 속의 디자인’에 대하여 기본 조형 능력과 디자인 감각을 향상시켜 누구나 ‘일상의 디자이너‘가 되어 유용한 디자인을 창조해 낼 수 있도록 한다. 첫째, 디자인에 관심 있는 사람, 디자인을 더 이해하고 싶은 사람, 디자인이 인간의 삶에 어떤 영향을 미치는지 알고 싶은 사람들에게 디자인적인 개념을 정립시켜 생활전반에 대한 디자인적 감각과 지각을 향상시키고, 둘쨰, 인간이 만들어낸 기술, 사회, 가치, 문화에 따라 독특한 방식으로 표현된 디자인을 통해 디자인과 문화의 관계에 대하여 사고와 이해의 힘을 키우도록 한다.  ",디자인과생활
"['음악', '예술', '인간', '투영', '창조', '활동', '결과물', '인간', '이야기', '밀접', '서양', '고전', '음악', '인간', '주요', '주제', '음악', '내부', '논리', '음악', '이야기', '사회', '문화', '역사', '이해', '고전', '음악', '다양', '작품', '선정', '역사', '문화', '맥락', '음악', '인간', '연관', '음악', '이해', '해석', '능력', '우리', '음악', '즐거움', '의미', '서양고전음악', '감상', '이해', '음악', '삶', '이야기', '여덟', '가지', '주제', '연관', '음원', '파일', '동영상', '자료', '악보', '사진', '그림', '이미지', '자료', '시청각', '자료', '활용', '음악', '가능', '접근', '진행', '영상', '진행', '중간고사', '사회', '거리', '두기', '단계', '단계', '대면시험', '단계', '실시', '시스템', '영상', '업로드', '해당', '주차', '내용', '요약', '정리', '주차', '준비', '예습', '과제', '제공', '수강', '기간', '동안', '과제', '시스템', '과제', '답안', '영상', '기간', '수강', '여부', '수강', '영상', '과제', '답안', '자발', '주체', '활동', '영상', '자료', '시스템', '콘텐츠', '확인', '수강', '교수자', '신속', '원활', '의사소통', '토론', '게시판', '메시', '지창', '이메일', '적극', '활용', '운영', '구체', '스케줄', '과제', '계획서', '파일', '참조']",20055,"음악 예술은 인간의 삶이 투영된 창조적 활동의 결과물로서 인간 삶의 이야기들과 밀접하게 관련되어 있다. 이 수업은 서양의 고전 음악(Classical music)을 인간 삶의 주요 주제들과 관련하여 음악의 내부 논리 뿐 아니라 음악이 담고 있는 삶의 이야기들(사회, 문화, 역사)을 이해하는 수업이다. 고전 음악의 다양한 작품을 선정하여 역사와 문화의 맥락에 따라, 음악과 인간 삶의 연관성에 따라 학습함으로써 음악을 이해하고 해석하는 능력을 키우며, 더 나아가 우리의 삶 속에서 음악이 주는 힘과 즐거움, 의미를 찾는 것을 목표로 한다.  1. 이 수업은 서양고전음악을 감상하고 이해하는 수업으로, 음악 속에 녹아든 삶의 이야기들을 여덟 가지 주제와 연관 지어 풀어간다. 2. 수업은 음원 파일, 동영상 자료, 악보나 사진, 그림 이미지 자료 등의 시청각 자료를 활용하여 음악에 가능한 쉽게 접근할 수 있도록 진행한다. 3. 2021년 1학기 수업은 원격 ‘영상 녹화 강의’로 진행되며, 중간고사와 기말고사는 사회적 거리두기 단계에 따라 1-2단계에는 대면시험, 2.5-3단계에는 원격시험으로 실시한다. 4. LMS 시스템에 매주 강의 영상을 업로드하고, 해당 주차 강의 내용을 요약, 정리하는 Summary Quiz와 다음 주차 강의를 미리 준비하는 예습과제를 함께 제공한다. 5. 수강생은 매주 정해진 기간 동안 강의를 시청하고 과제를 수행하여 LMS 시스템에 과제 답안을 제출한다. 6. 영상 강의는 수업일로부터 5일간 시청할 수 있으며 기간 내 강의 수강 여부에 따라 출석평가가 이루어진다. 7. 수강생은 매주 영상 강의 시청과 과제 답안 제출을 맞물려 수행함으로써 자발적이고 주체적인 학습활동을 이어간다. 8. 강의 영상 및 강의 자료는 수업홈(LMS 시스템-강의콘텐츠)에서 확인할 수 있다. 9. 수강생과 교수자의 신속하고 원활한 의사소통이 이루어질 수 있도록 수업홈 토론게시판과 메시지창, 이메일을 적극 활용하여 수업을 운영한다. 10. 구체적인 강의 스케줄과 평가 및 과제 안내는 강의계획서 파일(pdf) 참조 ",고전음악의이해
"['미래', '리더', '기업가정신', '조직', '리더', '성장', '필요', '리더십', '역량', '이해', '리더십', '스킬', '개발', '기업가정신', '리더십', '이해', '자아', '변화', '조직', '변화', '이해', '창조', '파괴', '조직혁신문화', '구상', '변화', '촉진', '성과', '성취', '구상']",20056,본 과목은 미래리더로서 갖추어야 할 기업가정신과 조직리더로서 성장하기 위해 필요한 리더십 역량을 이해하고 리더십 스킬을 개발하기 위한 수업입니다. - 기업가정신 및 리더십 이해 - 자아변화관리를 통한 조직변화관리 이해 - 창조적파괴를 통한 조직혁신문화 구상 - 변화촉진과 성과와 성취 Identity 구상,기업가정신과리더십
"['창업', '가지', '성공', '조건', '중요', '생각', '창업', '연관', '창업', '법률', '성공', '가능', '일반', '계약', '사항', '시작', '창업', '주요', '법률', '내용', '공부', '창업', '중요', '지적재산권', '내용', '강좌', '창업', '실제', '도움', '법률', '이론', '내용', '배제', '창업', '실제', '사항', '위주', '결과', '강좌', '수강', '학생', '최소한', '창업', '자신', '사이', '위반', '피해', '강좌', '창업', '법률', '다양', '때문', '정리', '교재', '진행', '자료', '활용', '계획', '진행', '실제', '사례', '소개', '수강', '창업', '문제', '이', '문제', '해결', '파악', '순서', '외부', '강사', '사정', '때문', '개강', '변경', '가능', '진행', '예정']",20057,"창업의 여러 가지 성공 조건 중에서 법은 그 중요성이 적은 것처럼 생각하기가 쉽다. 그러나 창업은 결코 법과 연관성이 적은 것이 아니며, 창업과 관련한 법률을 잘 알아야 그 성공 가능성이 더 커지게 된다. 본 수업에서는 일반적인 계약에서의 주의사항부터 시작해서 창업과 관련한 주요 법률의 내용을 공부할 것이다. 또한 창업에서 점차 중요성이 높아지는 지적재산권과 관련한 기본적인 내용들도 살펴보도록 한다. 본 강좌는 창업에 실제적인 도움이 되는 것이 목표이므로, 법률의 어렵고 복잡한 이론적인 내용들은 모두 배제하고 창업과 관련한 기본적이고 실제적인 사항들 위주로 강의하기로 한다. 그 결과 이 강좌를 수강한 학생들이 최소한 창업과 관련하여 자신도 모르는 사이에 법을 위반하거나 부당한 피해를 보는 일은 없도록 하는 것이 본 강좌의 목표이다. 창업과 관련한 법률들은 매우 다양하기 때문에 이들을 알기 쉽게 정리한 교재를 찾기는 힘들다. 따라서 수업은 강의안으로 진행할 것이며, 그 외에도 다양한 자료들을 활용할 계획이다. 수업 진행은 되도록이면 실제 사례를 많이 소개해서 수강생들이 창업과 관련한 법적인 문제들이 어떤 것이 있고, 이들 문제들이 어떻게 해결되고 있는지를 파악할 수 있도록 한다. 강의순서는 외부강사의 사정 때문에 개강후 변경이 가능하며, 강의는 온라인 녹화강의로 진행할 예정이다. ",창업과지적재산권
"['창업', '학생', '일반', '학생', '아이디어', '창출', '실제', '생활', '필요', '문제', '해결', '능력', '함양', '목적', '아이디어', '창출', '방법', '자신', '아이디어', '창출', '실습', '구성', '실생활', '문제', '해결', '능력', '필요', '아이디어', '개발', '연습', '향후', '아이디어', '창출', '필요', '제반', '기법', '공부', '아이디어', '발굴', '브레인', '스토', '발굴', '기법', '창업아이디어', '이해', '아이디어', '사업', '가능', '모색', '창업아이디어', '계획서', '작성']",20058," 이 교과목은 창업을 꿈꾸는 학생이나 일반학생이 아이디어의 창출을 통해 실제 생활에 필요한 문제해결 능력을 함양하는데 목적이 있으며, 이에따라 다양한 아이디어 창출 방법에 대하여 알아보고 자신의 아이디어를 창출하여 보는 실습으로 구성된다. 또한, 실생활의 문제해결 능력에 필요한 아이디어 개발에 대한 연습을 목표로 하고 향후 아이디어 창출에 필요한 제반 기법을 공부해 본다. The course will cover the following topics: 1. 아이디어 발굴을 위한 브레인 스토밍 및 발굴기법 학습 2. 다양한 창업아이디어의 이해 3. 아이디어의 사업가능성 모색 4. 창업아이디어 계획서 작성",창업아이디어개발
"['과정', '한국어', '모국어', '학생', '한국어', '교수', '설계', '과정', '학생', '듣기', '쓰기', '읽기', '가지', '역량', '포괄', '소개', '제공', '문법', '상당', '부분', '어휘', '한국', '문화', '사회', '이해', '한국어', '모국어', '외국인', '학생', '한국', '대학생활', '적응', '다양', '도움', '추측', '예상', '대조', '이유', '사람', '인용', '결심', '의도', '사동', '피동', '표현', '일상', '생활', '학교', '강의실', '활동', '유용', '표현', '고급', '단어', '문법', '요소', '소개', '숙지', '언어', '생활', '한국', '문화', '상대', '방식', '적용', '이상', '학칙', '학점', '간주']",20059,"이 과정은 한국어가 모국어가 아닌 학생들에게 한국어를 교수하도록 설계되었습니다. 이 과정은 학생들에게 말하기, 듣기, 쓰기, 읽기 등 네 가지 기본 역량에 대한 포괄적인 소개를 제공합니다. 기본적인 문법의 상당 부분과 유용한 어휘, 한국의 문화와 사회에 대한 폭넓은 이해를 하게 됩니다. 본 수업은 한국어를 모국어로 하지 않는 외국인 학생들이 한국 대학생활에 적응하고 다양한 수업에 참여하는 데에 도움이 되도록 하였습니다. 추측하거나 예상할 때, 대조할 때, 이유를 말할 때, 다른 사람의 말을 인용할 때, 결심이나 의도를 나타낼 때, 사동과 피동 표현 등 일상생활이나 학교 강의실 활동에서 유용하게 사용되는 표현들을 두루 학습합니다. 고급 단어와 문법 요소를 소개하고 숙지시키며, 언어 생활과 관련된 다양한 한국 문화에 대하여서도 살펴보도록 합니다. 평가는 상대평가 방식을 적용합니다. 4회 이상 결석 시에는 학칙에 따라 F 학점 처리하고, 지각 3회는 결석 1회로 간주합니다. ",한국어강좌
